customer_id,scenario,arrival_clock,arrival_hour,items,order_queue_wait_seconds,ordering_time_seconds,kitchen_queue_wait_seconds,food_prep_time_seconds,queue_wait_seconds,total_time_seconds,completion_clock
117,Human Cashier,11:19:34,11.33,4,0.0,54.12287398929503,16.674965879932643,152.84132420745456,16.674965879932643,223.6391640766833,11:23:18
118,Human Cashier,11:23:41,11.39,5,0.0,66.3769703140495,0.0,179.83774282232037,0.0,246.21471313637085,11:27:47
119,Human Cashier,11:25:11,11.42,3,0.0,68.4111842661484,0.0,92.47302430946453,0.0,160.8842085756114,11:27:52
120,Human Cashier,11:25:19,11.42,3,0.0,73.34591303768373,0.0,153.64027298910625,0.0,226.98618602679016,11:29:06
121,Human Cashier,11:25:35,11.43,1,45.03525340125816,21.20107588266829,66.38918882200778,38.761721614344815,111.42444222326594,171.38723972027947,11:28:26
122,Human Cashier,11:28:01,11.47,2,0.0,31.15153524622964,0.0,79.35628582355334,0.0,110.50782106978295,11:29:51
123,Human Cashier,11:28:32,11.48,3,0.0,98.14855197204672,0.0,56.58315164446353,0.0,154.73170361650955,11:31:06
124,Human Cashier,11:28:46,11.48,1,0.0,52.75933315866768,0.0,84.41521336495974,0.0,137.1745465236272,11:31:04
125,Human Cashier,11:28:51,11.48,3,47.6649182747733,43.69794567052962,0.0,142.7757212408273,47.6649182747733,234.1385851861305,11:32:46
126,Human Cashier,11:28:55,11.48,2,74.58217821730614,68.83491255654042,0.0,64.6295462146602,74.58217821730614,208.0466369885071,11:32:23
127,Human Cashier,11:30:50,11.51,3,0.0,64.94799558638017,0.0,115.82053802018169,0.0,180.7685336065624,11:33:51
128,Human Cashier,11:31:22,11.52,3,0.0,53.49418567333266,7.53019431964276,119.13562724557428,7.53019431964276,180.16000723855177,11:34:22
129,Human Cashier,11:33:36,11.56,3,0.0,38.83234481041453,0.0,148.31263399192363,0.0,187.1449788023383,11:36:43
130,Human Cashier,11:34:41,11.58,1,0.0,37.32795889917356,0.0,71.47982110121097,0.0,108.80778000038117,11:36:30
131,Human Cashier,11:37:01,11.62,3,0.0,37.34134000200511,0.0,96.68774084740483,0.0,134.0290808494101,11:39:15
132,Human Cashier,11:37:20,11.62,2,0.0,42.83003219356924,0.0,120.79540447700697,0.0,163.62543667057616,11:40:04
133,Human Cashier,11:39:59,11.67,2,0.0,48.76066539126847,0.0,83.52733469047595,0.0,132.28800008174585,11:42:11
134,Human Cashier,11:40:19,11.67,2,0.0,46.938375648423275,0.0,69.51874675981563,0.0,116.45712240823923,11:42:16
135,Human Cashier,11:42:55,11.72,5,0.0,79.37510483347091,0.0,89.55786903109765,0.0,168.93297386456834,11:45:44
136,Human Cashier,11:43:14,11.72,3,0.0,65.3897789831186,0.0,108.33764003431793,0.0,173.72741901743575,11:46:08
137,Human Cashier,11:44:15,11.74,2,0.0,78.23111605796171,0.0,116.81162914148696,0.0,195.04274519945102,11:47:30
138,Human Cashier,11:45:09,11.75,1,0.0,45.06773474289814,0.0,52.088805810902905,0.0,97.15654055379855,11:46:46
139,Human Cashier,11:47:14,11.79,2,0.0,44.90130351686139,0.0,122.80857113606889,0.0,167.70987465293,11:50:02
140,Human Cashier,11:47:25,11.79,3,0.0,82.42973318709396,0.0,94.90317769930826,0.0,177.3329108864018,11:50:22
141,Human Cashier,11:47:34,11.79,4,25.060741451688955,96.69220461654307,26.11636651952722,93.9313575200831,51.177107971216174,241.80067010784114,11:51:36
142,Human Cashier,11:48:18,11.81,2,28.847531677798543,41.60379195017073,0.0,75.41300487349297,28.847531677798543,145.8643285014623,11:50:44
143,Human Cashier,11:48:49,11.81,1,39.57758156153068,46.99439153812176,6.304994211011945,88.52118639031391,45.88257577254262,181.39815370097858,11:51:51
144,Human Cashier,11:49:13,11.82,5,22.271573444893875,57.47276407077925,11.16865660728945,166.8259458218014,33.440230052183324,257.73893994476384,11:53:31
145,Human Cashier,11:49:32,11.83,1,43.565670543343,42.36105155196716,37.46386514494225,54.47592533959811,81.02953568828525,177.86651257985068,11:52:30
146,Human Cashier,11:50:22,11.84,4,11.257424881925544,76.91799704631582,0.6582268269303313,142.18688808022827,11.915651708855876,231.02053683539998,11:54:13
147,Human Cashier,11:51:11,11.85,2,0.0,40.38430785696162,38.495836404275906,110.36249828678231,38.495836404275906,189.24264254802256,11:54:21
148,Human Cashier,11:52:11,11.87,5,0.0,70.71703836868508,9.604917015465617,166.98579121536926,9.604917015465617,247.3077465995193,11:56:18
149,Human Cashier,11:52:49,11.88,1,0.0,34.69802137043421,48.94828668889386,93.45547123949906,48.94828668889386,177.10177929882775,11:55:46
150,Human Cashier,11:55:34,11.93,3,0.0,42.32223626498267,0.0,118.16275162726342,0.0,160.48498789224686,11:58:15
151,Human Cashier,11:55:38,11.93,4,0.0,68.95000557991143,0.0,102.28894232729232,0.0,171.23894790720442,11:58:29
152,Human Cashier,11:55:43,11.93,3,33.83321814404917,51.49664703578578,0.0,107.30666856011842,33.83321814404917,192.63653373995476,11:58:55
153,Human Cashier,11:56:21,11.94,3,25.045456249456038,109.53594299206257,0.0,92.91864801714289,25.045456249456038,227.50004725865801,12:00:09
154,Human Cashier,11:57:11,11.95,3,0.0,46.7267707520728,17.058176529437333,130.9520516148116,17.058176529437333,194.7369988963219,12:00:26
155,Human Cashier,11:57:23,11.96,4,34.353685375401255,51.42398835360295,6.274752144476224,115.21492882427435,40.62843751987748,207.26735469775303,12:00:51
156,Human Cashier,11:58:31,11.98,5,5.114849827557919,59.03378619281172,50.61712166797224,133.54158554017818,55.73197149553016,248.30734322852004,12:02:39
157,Human Cashier,11:58:37,11.98,3,12.291900130825525,39.33441050364634,40.519569443356886,54.43657696272745,52.81146957418241,146.58245704055298,12:01:03
158,Human Cashier,11:59:23,11.99,3,5.161528239503241,52.8835748802466,29.271695584859117,85.93733109508713,34.43322382436236,173.25412979969406,12:02:17
159,Human Cashier,12:00:09,12.0,3,0.0,55.965988603064865,0.0,73.97313521647169,0.0,129.93912381953487,12:02:19
160,Human Cashier,12:00:32,12.01,5,0.0,38.23118662227053,65.92035650229445,127.64659937923874,65.92035650229445,231.7981425038015,12:04:24
161,Human Cashier,12:01:46,12.03,5,0.0,41.2257492291714,0.0,115.89344683727873,0.0,157.11919606645097,12:04:23
162,Human Cashier,12:01:47,12.03,4,0.0,76.33482672258327,0.0,108.41302426560588,0.0,184.7478509881912,12:04:52
163,Human Cashier,12:03:39,12.06,2,0.0,34.84628352422746,9.685267315766396,78.07738751944038,9.685267315766396,122.60893835943352,12:05:41
164,Human Cashier,12:04:21,12.07,2,0.0,56.87530389127102,0.0,69.09868267982986,0.0,125.9739865711017,12:06:27
165,Human Cashier,12:04:23,12.07,1,0.0,41.80831171529063,0.0,84.08909932104585,0.0,125.89741103633423,12:06:28
166,Human Cashier,12:04:57,12.08,1,7.44682046825983,28.015786142801034,9.068941076453484,68.64800354748019,16.515761544713314,113.17955123499632,12:06:50
167,Human Cashier,12:05:32,12.09,2,0.0,41.46671021853536,13.54776210077398,108.28197657289026,13.54776210077398,163.29644889219708,12:08:15
168,Human Cashier,12:05:32,12.09,2,0.6602076533272339,47.39593980330795,8.677373374935996,90.56014903340709,9.33758102826323,147.29366986497917,12:07:59
169,Human Cashier,12:06:23,12.11,1,0.0,58.68752533995297,0.0,96.64196350892202,0.0,155.32948884887446,12:08:58
170,Human Cashier,12:07:43,12.13,2,0.0,53.20364554987849,0.0,66.43340401907044,0.0,119.63704956894799,12:09:42
171,Human Cashier,12:07:51,12.13,2,0.0,49.45180391864686,0.0,54.51905437300364,0.0,103.97085829165007,12:09:34
172,Human Cashier,12:08:36,12.14,2,0.0,40.29480846913162,0.0,41.73619319445374,0.0,82.0310016635849,12:09:58
173,Human Cashier,12:10:00,12.17,1,0.0,33.62710371928132,0.0,102.11806940861237,0.0,135.74517312789249,12:12:16
174,Human Cashier,12:11:05,12.18,2,0.0,43.85302106814426,0.0,80.56325303084637,0.0,124.41627409899229,12:13:09
175,Human Cashier,12:11:18,12.19,4,0.0,39.898605394485216,0.0,77.64141710937841,0.0,117.54002250386475,12:13:15
176,Human Cashier,12:11:40,12.19,4,8.936723567079753,48.46724866321335,0.0,65.04514297711907,8.936723567079753,122.44911520741152,12:13:42
177,Human Cashier,12:11:43,12.2,2,15.08319101826055,44.019140136741754,27.331442914204672,77.91220851199353,42.41463393246522,164.34598258119877,12:14:27
178,Human Cashier,12:14:09,12.24,1,0.0,41.91902682823807,0.0,38.599847825132244,0.0,80.51887465336767,12:15:30
179,Human Cashier,12:14:18,12.24,1,0.0,57.119691601919804,0.0,87.07914472596923,0.0,144.19883632788697,12:16:43
180,Human Cashier,12:14:58,12.25,4,0.0,80.26135829342789,0.0,77.4912500383116,0.0,157.75260833173888,12:17:36
181,Human Cashier,12:15:14,12.25,2,1.8708514997924794,55.571014754565255,0.0,64.31808548382429,1.8708514997924794,121.75995173818228,12:17:15
182,Human Cashier,12:15:27,12.26,4,44.21495837413386,77.54139996473874,0.0,127.02570450104278,44.21495837413386,248.78206283991676,12:19:36
183,Human Cashier,12:15:28,12.26,3,50.42583163481686,76.18866219657748,0.0,69.1062605254406,50.42583163481686,195.72075435683655,12:18:44
184,Human Cashier,12:17:09,12.29,4,19.33801579183637,44.407808584390075,0.0,96.66927555374511,19.33801579183637,160.4150999299709,12:19:50
185,Human Cashier,12:17:24,12.29,2,11.15841068159716,87.06831824829727,0.0,82.80789973599391,11.15841068159716,181.0346286658896,12:20:25
186,Human Cashier,12:19:09,12.32,2,0.0,33.063603001412325,0.0,80.44645284584945,0.0,113.51005584726227,12:21:03
187,Human Cashier,12:19:45,12.33,3,0.0,68.0683511051583,0.0,85.1269164203093,0.0,153.19526752546517,12:22:18
188,Human Cashier,12:20:04,12.33,4,0.0,36.64249080726801,0.0,121.18084965035406,0.0,157.823340457624,12:22:41
189,Human Cashier,12:20:12,12.34,3,27.806474751352653,45.996445237284576,0.0,84.87722949172452,27.806474751352653,158.68014948036216,12:22:51
190,Human Cashier,12:20:17,12.34,2,36.02622497876291,45.47811046537659,39.64880595493014,104.34297436983074,75.67503093369305,225.4961157689031,12:24:03
191,Human Cashier,12:21:05,12.35,2,21.24230113469457,52.55378115592089,22.630623257147818,92.4458689183078,43.87292439184239,188.87257446607327,12:24:14
192,Human Cashier,12:22:15,12.37,4,0.0,55.87477010413021,0.0,116.85514045131822,0.0,172.7299105554448,12:25:08
193,Human Cashier,12:22:50,12.38,1,0.0,43.696117354736515,28.898778169063007,73.23684264786563,28.898778169063007,145.83173817166244,12:25:16
194,Human Cashier,12:24:40,12.41,2,0.0,32.23801880251746,0.0,117.49324800502764,0.0,149.73126680754285,12:27:10
195,Human Cashier,12:24:51,12.41,5,0.0,77.0853983229794,0.0,166.40084022425017,0.0,243.48623854722973,12:28:54
196,Human Cashier,12:25:46,12.43,1,0.0,46.41303977987086,0.0,60.014242571333085,0.0,106.4272823512074,12:27:33
197,Human Cashier,12:27:14,12.45,2,0.0,63.23197221695243,0.0,78.52994230183606,0.0,141.76191451878913,12:29:35
198,Human Cashier,12:30:04,12.5,2,0.0,48.35284155984573,0.0,83.74653964451024,0.0,132.09938120435618,12:32:16
199,Human Cashier,12:30:06,12.5,1,0.0,30.423921686104624,0.0,68.17719373329226,0.0,98.60111541939841,12:31:44
200,Human Cashier,12:31:26,12.52,4,0.0,74.88493647329328,0.0,130.8005794543632,0.0,205.68551592765652,12:34:52
201,Human Cashier,12:33:29,12.56,2,0.0,49.040137315072904,0.0,38.35679334240469,0.0,87.39693065747997,12:34:56
202,Human Cashier,12:33:44,12.56,4,0.0,46.783887946701846,0.0,110.6706414084696,0.0,157.45452935517096,12:36:22
203,Human Cashier,12:36:06,12.6,3,0.0,44.808032977742045,0.0,89.34118733655927,0.0,134.14922031429887,12:38:21
204,Human Cashier,12:38:36,12.64,3,0.0,43.74560936410193,0.0,106.32558240907613,0.0,150.07119177317873,12:41:06
205,Human Cashier,12:39:53,12.66,4,0.0,66.71325578131959,0.0,128.88047794184587,0.0,195.59373372316622,12:43:08
206,Human Cashier,12:40:52,12.68,2,0.0,28.2290084363101,0.0,71.96752523713288,0.0,100.1965336734429,12:42:32
207,Human Cashier,12:40:54,12.68,3,5.40378103753028,60.11239848802888,0.0,128.6632573902219,5.40378103753028,194.17943691577966,12:44:08
208,Human Cashier,12:40:55,12.68,1,25.02498315187404,52.41014964261757,19.55737559451518,71.49258614632225,44.58235874638922,168.48509453533188,12:43:43
209,Human Cashier,12:41:10,12.69,2,49.611403877184785,64.45158232134777,38.957580398680875,98.85556144344905,88.56898427586566,251.87612804066157,12:45:22
210,Human Cashier,12:42:17,12.7,2,0.0,34.633065114095686,16.548488955329958,34.64108326621277,16.548488955329958,85.82263733563741,12:43:43
211,Human Cashier,12:42:24,12.71,5,28.256052833075955,60.23322374087982,16.21044315085237,127.49646996143588,44.466495983928326,232.1961896862449,12:46:16
212,Human Cashier,12:42:40,12.71,1,23.97573737012135,24.534851217221558,14.772373381620127,64.56150131848077,38.74811075174148,127.84446328744161,12:44:48
213,Human Cashier,12:43:24,12.72,3,5.060677396417304,58.05250258352788,21.28137211657304,70.01779090888779,26.342049512990343,154.412343005406,12:45:58
214,Human Cashier,12:43:42,12.73,1,9.929500302034285,59.85695917012301,29.95495075398503,67.47751308652234,39.884451056019316,167.21892331266645,12:46:29
215,Human Cashier,12:45:42,12.76,1,0.0,45.00322267647705,0.0,67.15975169522041,0.0,112.16297437169851,12:47:34
216,Human Cashier,12:45:52,12.76,1,0.0,38.437613967156295,0.0,72.56368456217554,0.0,111.00129852932878,12:47:43
217,Human Cashier,12:46:23,12.77,3,3.811537592784589,43.354082569471,0.0,115.30636426389925,3.811537592784589,162.47198442615627,12:49:05
218,Human Cashier,12:47:04,12.78,2,0.0,67.9074617152302,0.0,162.63090137358586,0.0,230.53836308881364,12:50:54
219,Human Cashier,12:48:15,12.8,5,0.0,93.45099655210963,0.0,91.16746491535196,0.0,184.6184614674603,12:51:20
220,Human Cashier,12:48:16,12.8,4,0.0,51.993515187055124,0.0,108.99046878252518,0.0,160.98398396958146,12:50:57
221,Human Cashier,12:49:35,12.83,5,0.0,76.56724613209532,5.363670758972148,104.74063941250105,5.363670758972148,186.67155630356865,12:52:41
222,Human Cashier,12:49:37,12.83,2,12.097265829612297,35.246787812575015,30.177488393936073,114.9702614281324,42.27475422354837,192.49180346425783,12:52:49
223,Human Cashier,12:50:05,12.83,2,18.559624968100252,31.331379050378942,24.58929805239677,91.49680617780722,43.14892302049702,165.97710824868045,12:52:51
224,Human Cashier,12:51:21,12.86,5,0.0,50.02707875033271,29.880870230339497,106.03377534253175,29.880870230339497,185.94172432320192,12:54:27
225,Human Cashier,12:51:36,12.86,5,0.0,58.10273436684934,15.323517530803656,89.44547759711291,15.323517530803656,162.87172949476735,12:54:19
226,Human Cashier,12:51:52,12.86,3,19.607495478423516,46.591050243993486,0.0,135.79839253988231,19.607495478423516,201.99693826230214,12:55:14
227,Human Cashier,12:53:02,12.88,3,0.0,68.76887254865801,7.63986021187884,91.28647690891609,7.63986021187884,167.69520966945493,12:55:50
228,Human Cashier,12:53:36,12.89,3,0.0,36.46400819776494,14.519906299654394,110.02005357951506,14.519906299654394,161.00396807693323,12:56:17
229,Human Cashier,12:53:57,12.9,4,14.299464861673187,76.95870026645144,21.967636854344164,103.75869369377068,36.26710171601735,216.98449567623902,12:57:34
230,Human Cashier,12:54:23,12.91,2,0.0,45.01754981685418,5.381792853062507,75.73230310331748,5.381792853062507,126.1316457732355,12:56:29
231,Human Cashier,12:54:27,12.91,2,41.83798412200849,32.977498874362844,35.94955034720624,72.90556443778027,77.78753446921473,183.67059778135808,12:57:30
232,Human Cashier,12:54:40,12.91,2,47.80496551047327,48.038529429747875,13.486007396542846,106.44443105859935,61.29097290701611,215.77393339536502,12:58:16
233,Human Cashier,12:55:56,12.93,2,0.0,30.242108796649475,64.39242977409594,113.56549357662871,64.39242977409594,208.20003214737517,12:59:24
234,Human Cashier,12:56:20,12.94,3,0.0,61.71786954839722,54.32947861890716,58.01903402646226,54.32947861890716,174.0663821937669,12:59:14
235,Human Cashier,12:56:21,12.94,3,5.140994537730876,46.54903090291133,21.326674890038703,96.85742068200541,26.46766942776958,169.87412101268637,12:59:11
236,Human Cashier,12:57:43,12.96,2,0.0,35.11259734170068,52.44805628384711,98.70054085944174,52.44805628384711,186.26119448498866,13:00:49
237,Human Cashier,12:58:29,12.97,3,0.0,98.31617562029187,0.0,90.86410318545144,0.0,189.18027880574664,13:01:38
238,Human Cashier,12:58:54,12.98,3,0.0,41.12934771083005,0.0,49.97884096135637,0.0,91.10818867218768,13:00:25
239,Human Cashier,12:59:06,12.98,5,28.929915827604418,82.00385563667875,0.0,151.93167025368535,28.929915827604418,262.86544171796777,13:03:29
240,Human Cashier,12:59:12,12.99,4,55.500047128898586,64.61844569556693,0.0,77.19875882171468,55.500047128898586,197.31725164618183,13:02:29
241,Human Cashier,12:59:13,12.99,1,103.90943919777783,42.359370972660116,0.0,53.10061597874735,103.90943919777783,199.3694261491837,13:02:32
242,Human Cashier,13:00:46,13.01,3,25.483906233963353,57.033351455216064,20.165407366501313,116.47568357659826,45.649313600464666,219.15834863227792,13:04:25
243,Human Cashier,13:01:06,13.02,1,33.2561878362103,34.569922367602615,18.53069361114467,80.4133234263548,51.78688144735497,166.77012724131055,13:03:53
244,Human Cashier,13:01:25,13.02,3,43.62308346267673,38.383500189444334,41.64129600660817,132.533507103254,85.2643794692849,256.18138676198214,13:05:41
245,Human Cashier,13:01:49,13.03,3,24.960195397496136,59.45051930016297,39.49349773733411,83.32687979769271,64.45369313483025,207.23109223268693,13:05:16
246,Human Cashier,13:02:00,13.03,4,46.91337036537152,45.44285950572438,52.81473124793047,73.68552121454385,99.72810161330199,218.85648233357279,13:05:39
247,Human Cashier,13:03:31,13.06,2,0.0,38.350534143325795,67.11008193234011,72.40130819556425,67.11008193234011,177.86192427123024,13:06:28
248,Human Cashier,13:04:35,13.08,2,0.0,55.02672574219758,11.442922969559731,87.94965193404879,11.442922969559731,154.4193006458081,13:07:09
249,Human Cashier,13:04:48,13.08,4,0.0,31.678420929903872,19.045138465447963,65.58551794383588,19.045138465447963,116.30907733918866,13:06:45
250,Human Cashier,13:04:57,13.08,3,22.644716688941116,78.1534104431955,0.0,95.98196575726074,22.644716688941116,196.78009288939938,13:08:14
251,Human Cashier,13:06:18,13.1,2,0.0,62.65121105820772,0.0,77.74418565202302,0.0,140.39539671023158,13:08:38
252,Human Cashier,13:07:08,13.12,3,0.0,46.04348226254797,0.0,48.552788025355646,0.0,94.59627028790055,13:08:42
253,Human Cashier,13:07:35,13.13,2,0.0,32.745968766837365,6.021560852925177,88.86441005187639,6.021560852925177,127.63193967163897,13:09:43
254,Human Cashier,13:07:59,13.13,1,0.0,32.91917850246596,6.487640148428909,76.531792514547,6.487640148428909,115.93861116544213,13:09:55
255,Human Cashier,13:08:08,13.14,3,0.0,33.415893009047046,0.4754031647898955,70.1072497437684,0.4754031647898955,103.99854591760231,13:09:52
256,Human Cashier,13:08:24,13.14,5,7.173059537683002,63.48805588639507,17.29700807379413,217.06146364231302,24.470067611477134,305.01958714018474,13:13:29
257,Human Cashier,13:08:50,13.15,2,0.0,39.87193312306173,13.357323945077951,92.08193638757895,13.357323945077951,145.31119345571642,13:11:15
258,Human Cashier,13:09:47,13.16,1,0.0,43.05889494168448,0.0,35.259737248550884,0.0,78.3186321902358,13:11:06
259,Human Cashier,13:10:00,13.17,2,0.0,35.045201567741366,30.65938654776255,52.85547409015618,30.65938654776255,118.56006220565905,13:11:59
260,Human Cashier,13:10:16,13.17,4,14.908834238915006,43.719876500813626,0.84323343464348,99.20746216875808,15.752067673558486,158.6794063431298,13:12:54
261,Human Cashier,13:12:05,13.2,3,0.0,54.78601848581036,0.0,47.23074672214208,0.0,102.01676520795445,13:13:47
262,Human Cashier,13:12:22,13.21,3,0.0,33.92705798707743,0.0,88.09075349681156,0.0,122.01781148388909,13:14:24
263,Human Cashier,13:12:36,13.21,4,19.82385628348129,86.91016063210772,0.0,112.2627033715095,19.82385628348129,218.9967202871012,13:16:15
264,Human Cashier,13:13:09,13.22,4,0.0,72.33955008104726,0.0,165.83573679537201,0.0,238.1752868764197,13:17:08
265,Human Cashier,13:13:15,13.22,3,67.035445417554,69.63865047090331,43.698083942508674,83.92084809352589,110.73352936006268,264.2930279244938,13:17:39
266,Human Cashier,13:13:47,13.23,2,36.03146761770404,44.19276265347705,0.0,109.03977526095052,36.03146761770404,189.2640055321317,13:16:56
267,Human Cashier,13:15:19,13.26,4,0.0,52.30595347971321,44.93995304819691,117.89991948385337,44.93995304819691,215.14582601176517,13:18:54
268,Human Cashier,13:15:43,13.26,2,0.0,43.415858928689225,41.05578764479287,115.99300784541096,41.05578764479287,200.4646544188945,13:19:04
269,Human Cashier,13:16:51,13.28,1,0.0,82.53864314645435,40.19419465578176,75.506844507481,40.19419465578176,198.23968230971514,13:20:09
270,Human Cashier,13:17:02,13.28,1,0.0,57.45151785910317,0.0,67.20520425678107,0.0,124.6567221158839,13:19:07
271,Human Cashier,13:19:26,13.32,1,0.0,55.82523352494848,0.0,95.78040071255964,0.0,151.60563423750864,13:21:58
272,Human Cashier,13:19:45,13.33,5,0.0,84.77009344174911,0.0,148.49429608576017,0.0,233.26438952750686,13:23:38
273,Human Cashier,13:19:59,13.33,5,22.727882790219155,93.26045544681095,0.0,143.61733701203218,22.727882790219155,259.6056752490622,13:24:19
274,Human Cashier,13:21:01,13.35,5,8.604122864264355,53.342437310937754,0.0,153.39970294473838,8.604122864264355,215.34626311993998,13:24:36
275,Human Cashier,13:21:20,13.36,3,35.82348653981171,34.13872156896304,68.76526098233808,90.92105905049945,104.58874752214979,229.6485281416135,13:25:09
276,Human Cashier,13:21:33,13.36,5,29.891611311311863,71.279827658918,64.58538557663269,169.5536042908401,94.47699688794455,335.3104288376999,13:27:09
277,Human Cashier,13:22:38,13.38,4,0.0,62.603336315257366,55.94388578915459,136.01417010636123,55.94388578915459,254.5613922107732,13:26:52
278,Human Cashier,13:22:57,13.38,3,17.146843287748197,74.30099782931305,143.8330475628718,128.01566406963929,160.97989085062,363.2965527495726,13:29:01
279,Human Cashier,13:23:35,13.39,3,5.697945973366586,28.780299907841794,59.836800761895574,114.64586330040066,65.53474673526216,208.9609099435038,13:27:04
280,Human Cashier,13:23:51,13.4,2,18.398894007095805,50.043224817124006,124.43943924517225,95.16643794021898,142.83833325226806,288.04799600960905,13:28:39
281,Human Cashier,13:24:55,13.42,1,0.0,30.792502991479004,102.50165520701557,81.37358264754856,102.50165520701557,214.6677408460455,13:28:30
282,Human Cashier,13:24:58,13.42,3,0.9533900590104167,81.28448592923279,129.2285723641544,82.19778657062221,130.1819624231648,293.66423492302056,13:29:52
283,Human Cashier,13:26:37,13.44,2,0.0,58.3750711924319,63.24949132464826,102.9760734529508,63.24949132464826,224.60063597003318,13:30:22
284,Human Cashier,13:26:52,13.45,3,0.0,51.32226358178393,76.85872043508789,119.62112746770876,76.85872043508789,247.80211148457965,13:31:00
285,Human Cashier,13:28:28,13.47,2,0.0,41.10616744742045,42.56143906882062,83.2642037823989,42.56143906882062,166.9318102986399,13:31:15
286,Human Cashier,13:29:39,13.49,4,0.0,103.81604637530039,0.0,90.53038140390123,0.0,194.3464277792009,13:32:53
287,Human Cashier,13:30:25,13.51,5,0.0,72.85663785664707,0.0,140.52978381590557,0.0,213.3864216725524,13:33:59
288,Human Cashier,13:30:51,13.51,2,31.503354178501468,43.007870513511975,0.0,69.06284804939467,31.503354178501468,143.5740727414086,13:33:15
289,Human Cashier,13:31:15,13.52,2,23.235088891509804,73.40780808807672,1.9113129584693525,118.78106830780351,25.146401849979156,217.3352782458569,13:34:52
290,Human Cashier,13:31:41,13.53,4,25.464105541905155,57.46470720411731,11.598140845275339,110.80071723023885,37.062246387180494,205.32767082153805,13:35:06
291,Human Cashier,13:32:10,13.54,2,41.27992840193474,77.13419348975432,0.0,126.91382747767895,41.27992840193474,245.32794936936625,13:36:16
292,Human Cashier,13:35:09,13.59,3,0.0,37.75425787402262,0.0,80.96014054339096,0.0,118.71439841741085,13:37:07
293,Human Cashier,13:36:06,13.6,4,0.0,77.48643893979987,0.0,112.62678322291855,0.0,190.11322216271583,13:39:16
294,Human Cashier,13:36:54,13.61,4,0.0,80.94604318545345,0.0,123.30126545916592,0.0,204.2473086446189,13:40:18
295,Human Cashier,13:37:26,13.62,2,0.0,45.092255038964616,0.0,130.8890720549396,0.0,175.98132709390484,13:40:22
296,Human Cashier,13:37:51,13.63,5,19.756942012703803,43.970212536212564,21.473668526901747,158.79952910655132,41.23061053960555,244.000352182371,13:41:55
297,Human Cashier,13:39:02,13.65,2,0.0,60.53048464035145,18.549739381065592,42.27424515405394,18.549739381065592,121.35446917547233,13:41:04
298,Human Cashier,13:39:20,13.66,1,0.0,22.14952707578999,35.88410765220033,74.34280687669317,35.88410765220033,132.37644160468335,13:41:32
299,Human Cashier,13:40:17,13.67,2,0.0,46.944122481863936,0.07247178354373318,131.64968938718897,0.07247178354373318,178.66628365259749,13:43:15
300,Human Cashier,13:40:20,13.67,5,0.0,73.9997780315169,0.0,156.20824277244722,0.0,230.20802080396606,13:44:11
301,Human Cashier,13:40:29,13.67,4,35.06082770308058,84.18307303165206,0.0,84.09130722673585,35.06082770308058,203.33520796146695,13:43:52
302,Human Cashier,13:40:58,13.68,1,36.58664100689566,62.075421324446296,38.912909601040155,69.48617008062261,75.49955060793582,207.06114201300443,13:44:25
303,Human Cashier,13:40:59,13.68,2,89.13817790395842,31.82472118028151,52.266586046454904,88.89273288989521,141.40476395041333,262.12221802058775,13:45:21
304,Human Cashier,13:41:55,13.7,2,41.81699181031945,45.23924975482066,48.893571693181,68.62081933601218,90.71056350350045,204.57063259433198,13:45:19
305,Human Cashier,13:41:56,13.7,5,63.65023023941103,80.3797556439549,4.820781395468657,66.69270677714057,68.47101163487969,215.54347405597218,13:45:32
306,Human Cashier,13:42:36,13.71,4,45.35378480129657,60.97115417593694,56.54323685325653,82.62496194895962,101.8970216545531,245.49313777944917,13:46:42
307,Human Cashier,13:43:02,13.72,2,78.07929050470193,35.5630209172612,25.21654237513576,71.2102860307632,103.29583287983769,210.06913982786136,13:46:32
308,Human Cashier,13:43:11,13.72,2,71.54205516571528,33.782885934030865,35.09849659401516,33.471296088290885,106.64055175973044,173.89473378205003,13:46:05
309,Human Cashier,13:44:06,13.73,5,49.84425510470828,69.93353574429015,0.0,122.74672716829411,49.84425510470828,242.5245180172933,13:48:08
310,Human Cashier,13:45:38,13.76,4,0.0,56.43087185420028,0.0,172.5535251365513,0.0,228.98439699075243,13:49:27
311,Human Cashier,13:45:48,13.76,4,17.97466251648075,67.06408449675983,0.0,94.94505138104985,17.97466251648075,179.98379839429253,13:48:48
312,Human Cashier,13:47:55,13.8,2,0.0,49.88671362845912,0.0,79.78433951962343,0.0,129.67105314808578,13:50:04
313,Human Cashier,13:50:05,13.83,2,0.0,84.92524128023176,0.0,66.24609525534714,0.0,151.17133653557903,13:52:36
314,Human Cashier,13:50:50,13.85,1,0.0,46.5457671443632,0.0,55.60429240538917,0.0,102.15005954975277,13:52:32
315,Human Cashier,13:55:03,13.92,3,0.0,40.52366893436605,0.0,151.71881501760583,0.0,192.24248395196992,13:58:15
316,Human Cashier,13:55:17,13.92,4,0.0,82.40633662273893,0.0,95.60965756772121,0.0,178.01599419046033,13:58:15
317,Human Cashier,13:57:57,13.97,3,0.0,40.14850913019257,0.0,98.51076665227833,0.0,138.6592757824692,14:00:15
318,Human Cashier,13:59:41,13.99,4,0.0,48.58804242579413,0.0,137.50146657587987,0.0,186.08950900167474,14:02:47
